	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	user	sex	age	user_1grams	user_2grams	user_3grams	avr_mentions	avr_punctuation	avr_text_size	avr_starts_with_capital	avr_ends_with_punctuation	avr_capitals	avr_words_count	vocabulary_richness	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	,	.	)	(	:	$	''
244	244	244	244	244	a28f8dd03948a47b1144ad5df6ccc483	MALE	"35-49




"	0.7270531400966184	0.7995169082125604	0.8043478260869565	0.9951690821256038	1.9758454106280192	127.65217391304348	0.5265700483091788	0.2801932367149759	0	0.06038647342995169	0.0	0.41545893719806765	0.5555555555555556	0.4782608695652174	0.004830917874396135	0.11594202898550725	1.5942028985507246	0.6376811594202898	0.06763285024154589	0.00966183574879227	0.0	0.05314009661835749	1.9516908212560387	0.7053140096618358	2.917874396135266	0.12077294685990338	0.004830917874396135	0.0	0.15942028985507245	0.08695652173913043	0.18357487922705315	0.0	0.0	0.024154589371980676	0.004830917874396135	0.12077294685990338	0.0	0.16908212560386474	0.033816425120772944	0.178743961352657	0.0821256038647343	0.11594202898550725	0.17391304347826086	0.0	0.004830917874396135	0.0	0.01932367149758454	0.4057971014492754	0.5169082125603864	0.10144927536231885	0.10628019323671498	0.5603864734299517	0.09178743961352658	
245	245	245	245	245	4373deaa5102d1669f5b6d9acc87c472	FEMALE	"25-34




"	1.2857142857142858	1.4523809523809523	1.4523809523809523	0.8095238095238095	3.2857142857142856	103.95238095238096	0.4761904761904762	0.42857142857142855	0	0.07142857142857142	0.0	1.0476190476190477	0.09523809523809523	0.8095238095238095	0.047619047619047616	0.047619047619047616	0.9047619047619048	0.7142857142857143	0.0	0.0	0.0	0.09523809523809523	2.9523809523809526	0.2857142857142857	2.2857142857142856	0.0	0.0	0.0	0.47619047619047616	0.047619047619047616	0.23809523809523808	0.0	0.0	0.0	0.0	0.19047619047619047	0.0	0.42857142857142855	0.047619047619047616	0.14285714285714285	0.0	0.2857142857142857	0.6190476190476191	0.0	0.0	0.0	0.0	0.047619047619047616	0.7619047619047619	0.19047619047619047	0.047619047619047616	1.619047619047619		
246	246	246	246	246	f18213b41bb7311717493a931dc32296	FEMALE	"35-49




"	1.0043290043290043	1.2958152958152958	1.3477633477633475	0.8383838383838383	3.386724386724387	109.40981240981243	0.7518037518037518	0.5064935064935064	0	0.020202020202020204	65.42301629006832	0.8556998556998557	0.2857142857142857	0.7142857142857143	0.020202020202020204	0.004329004329004329	1.0158730158730158	0.6176046176046176	0.02886002886002886	0.04184704184704185	0.0	0.0735930735930736	1.7922077922077921	0.5064935064935064	1.9004329004329004	0.027417027417027416	0.008658008658008658	0.0	0.5295815295815296	0.16161616161616163	0.3722943722943723	0.007215007215007215	0.010101010101010102	0.050505050505050504	0.002886002886002886	0.21933621933621933	0.027417027417027416	0.3953823953823954	0.1544011544011544	0.22077922077922077	0.12121212121212122	0.22655122655122656	0.2987012987012987	0.008658008658008658	0.050505050505050504	0.001443001443001443	0.0707070707070707	0.2727272727272727	1.0129870129870129	0.12698412698412698	0.05916305916305916	1.274170274170274	0.005772005772005772	
247	247	247	247	247	8a72e07a0c26977ba7677614c1b215d3	MALE	"25-34




"	1.0377668308702792	1.2380952380952381	1.284072249589491	0.29064039408866993	1.6650246305418719	90.67816091954023	0.7668308702791461	0.7077175697865353	0	0.014778325123152709	62.04156479217604	0.5073891625615764	0.24466338259441708	0.6075533661740559	0.0016420361247947454	0.0049261083743842365	0.8587848932676518	0.5730706075533661	0.03940886699507389	0.029556650246305417	0.0	0.090311986863711	1.2922824302134648	0.5270935960591133	2.7635467980295565	0.041050903119868636	0.003284072249589491	0.0	0.34318555008210183	0.12315270935960591	0.2660098522167488	0.008210180623973728	0.014778325123152709	0.021346469622331693	0.0016420361247947454	0.22495894909688013	0.009852216748768473	0.3727422003284072	0.10344827586206896	0.17569786535303777	0.05582922824302135	0.1839080459770115	0.23809523809523808	0.016420361247947456	0.03284072249589491	0.0	0.12151067323481117	0.21674876847290642	0.4794745484400657	0.08866995073891626	0.026272577996715927	0.5829228243021346	0.0180623973727422	
248	248	248	248	248	15cf31e89178b2894ea38869d8c6c75e	FEMALE	"35-49




"	1.1323529411764706	1.2426470588235294	1.2647058823529411	0.7941176470588235	2.8529411764705883	92.57352941176471	0.6617647058823529	0.2647058823529412	0	0.036764705882352935	0.0	0.9117647058823529	0.07352941176470588	0.6029411764705882	0.029411764705882353	0.07352941176470588	0.9411764705882353	0.6176470588235294	0.014705882352941176	0.014705882352941176	0.0	0.14705882352941177	2.323529411764706	0.5588235294117647	1.3970588235294117	0.0	0.0	0.0	0.6323529411764706	0.20588235294117646	0.38235294117647056	0.04411764705882353	0.014705882352941176	0.058823529411764705	0.0	0.3235294117647059	0.0	0.5588235294117647	0.07352941176470588	0.19117647058823528	0.07352941176470588	0.47058823529411764	0.2647058823529412	0.029411764705882353	0.029411764705882353	0.0	0.10294117647058823	0.2647058823529412	0.7352941176470589	0.17647058823529413	0.16176470588235295	0.9705882352941176		
249	249	249	249	249	2791aad00710bd046c2358e36687f9e0	FEMALE	"35-49




"	0.5151515151515151	0.5606060606060606	0.5757575757575758	1.6363636363636365	1.4545454545454546	106.54545454545456	0.6060606060606061	0.6060606060606061	0	0.09090909090909093	0.0	0.030303030303030304	0.36363636363636365	0.24242424242424243	0.0	0.15151515151515152	0.15151515151515152	0.42424242424242425	0.0	0.0	0.0	0.0	1.8181818181818181	0.7878787878787878	1.4848484848484849	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.06060606060606061	0.0	0.0	0.21212121212121213	0.18181818181818182	0.0	0.0	0.0	0.0	0.12121212121212122	0.7878787878787878	0.09090909090909091	0.09090909090909091	0.2727272727272727	0.030303030303030304	
250	250	250	250	250	9f4fe89a809a7e3225be7537ef0eba9c	FEMALE	"25-34




"	0.647	0.8290000000000001	0.867	1.258	3.562	107.052	0.722	0.893	0	0.022	37.93406593406594	0.704	0.227	0.721	0.01	0.011	1.026	0.833	0.021	0.033	0.0	0.062	2.066	0.427	2.74	0.019	0.012	0.0	0.544	0.189	0.458	0.008	0.011	0.079	0.003	0.228	0.015	0.366	0.222	0.263	0.136	0.272	0.237	0.005	0.052	0.001	0.034	0.237	1.393	0.388	0.229	0.954	0.023	
251	251	251	251	251	6c712b47c8e9db4dd7f0f1725045f7bc	MALE	"50-64




"	1.3194748358862145	1.5645514223194747	1.6061269146608317	0.687089715536105	2.1006564551422318	119.00437636761488	0.824945295404814	0.6849015317286652	0	0.02188183807439825	64.80446927374301	0.7067833698030634	0.31291028446389496	0.7658643326039387	0.0087527352297593	0.01312910284463895	1.2188183807439825	0.787746170678337	0.03282275711159737	0.0525164113785558	0.0	0.0962800875273523	1.811816192560175	0.6170678336980306	2.665207877461707	0.0262582056892779	0.002188183807439825	0.0	0.3676148796498906	0.175054704595186	0.25820568927789933	0.010940919037199124	0.010940919037199124	0.08971553610503283	0.0	0.33916849015317285	0.0087527352297593	0.5557986870897156	0.12472647702407003	0.2844638949671772	0.11159737417943107	0.25820568927789933	0.28227571115973743	0.0175054704595186	0.0525164113785558	0.0	0.06345733041575492	0.29540481400437635	0.5098468271334792	0.045951859956236324	0.07221006564551423	0.8446389496717724	0.010940919037199124	
252	252	252	252	252	e998c03854f361533564e69eddc11a79	FEMALE	"35-49




"	0.6200607902735562	0.7953394123606891	0.8267477203647416	0.331306990881459	2.3728470111448834	113.98581560283688	0.8064842958459979	0.5106382978723404	0	0.011144883485309016	54.95722194262708	0.6008105369807497	0.3221884498480243	0.7811550151975684	0.013171225937183385	0.0010131712259371835	1.0678824721377913	0.939209726443769	0.02127659574468085	0.011144883485309016	0.0	0.05065856129685917	1.8865248226950355	0.5207700101317123	2.645390070921986	0.04154002026342452	0.008105369807497468	0.0	0.44174265450861194	0.21580547112462006	0.2806484295845998	0.010131712259371834	0.00303951367781155	0.05167173252279635	0.004052684903748734	0.315096251266464	0.015197568389057751	0.5562310030395137	0.11043566362715299	0.2066869300911854	0.07801418439716312	0.24620060790273557	0.331306990881459	0.013171225937183385	0.09929078014184398	0.0	0.05977710233029382	0.21175278622087132	0.9544072948328267	0.09219858156028368	0.07497467071935157	0.8125633232016211	0.025329280648429583	
253	253	253	253	253	fe4b7d846a74dd02625de0731600d83e	FEMALE	"18-24




"	0.6	0.6777777777777778	0.7	1.1111111111111112	2.088888888888889	99.06666666666666	0.6666666666666666	0.3111111111111111	0	0.13333333333333333	0.0	0.2	0.2222222222222222	0.4888888888888889	0.0	0.5333333333333333	0.6222222222222222	0.4888888888888889	0.0	0.0	0.0	0.022222222222222223	2.2	0.17777777777777778	3.6	0.022222222222222223	0.0	0.0	0.3333333333333333	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.044444444444444446	0.35555555555555557	0.0	0.0	0.08888888888888889	0.08888888888888889	0.0	0.0	0.0	0.0		0.37777777777777777	0.08888888888888889	0.13333333333333333	0.9555555555555556		
254	254	254	254	254	73d39b8188e8ce968192ca6e993a8f12	MALE	"35-49




"	1.3135011441647595	1.540045766590389	1.5560640732265447	0.2425629290617849	0.7002288329519449	116.01144164759724	0.5560640732265446	0.6086956521739131	0	0.02745995423340961	68.20388349514563	0.45308924485125857	0.1945080091533181	1.0869565217391304	0.013729977116704805	0.04805491990846682	1.263157894736842	0.8535469107551488	0.011441647597254004	0.016018306636155607	0.0	0.12814645308924486	2.6041189931350113	0.5560640732265446	0.6132723112128147	0.0	0.013729977116704805	0.0	0.7963386727688787	0.23569794050343248	0.6018306636155606	0.016018306636155607	0.004576659038901602	0.05491990846681922	0.0	0.30205949656750575	0.006864988558352402	0.4622425629290618	0.3112128146453089	0.34096109839816935	0.1853546910755149	0.43249427917620137	0.2974828375286041	0.02288329519450801	0.06407322654462243	0.0	0.08466819221967964	0.06178489702517163	0.18077803203661327	0.02745995423340961	0.006864988558352402	3.066361556064073	0.011441647597254004	
255	255	255	255	255	1d47415a2fc388ac89b5ecda8a95554c	MALE	"25-34




"	0.6127450980392157	0.7034313725490197	0.7230392156862745	0.2794117647058824	1.232843137254902	90.43137254901958	0.7377450980392157	0.7794117647058824	0	0.00857843137254902	0.0	0.3627450980392157	0.4387254901960784	0.5465686274509803	0.007352941176470588	0.02696078431372549	0.7916666666666666	0.5465686274509803	0.031862745098039214	0.031862745098039214	0.0	0.07107843137254902	1.161764705882353	0.5465686274509803	2.7401960784313726	0.07598039215686274	0.0	0.0	0.18627450980392157	0.10294117647058823	0.14460784313725492	0.02696078431372549	0.007352941176470588	0.014705882352941176	0.0024509803921568627	0.28921568627450983	0.00980392156862745	0.32107843137254904	0.06862745098039216	0.22549019607843138	0.04656862745098039	0.14460784313725492	0.22058823529411764	0.024509803921568627	0.024509803921568627	0.0	0.14705882352941177	0.2034313725490196	0.18137254901960784	0.06862745098039216	0.03431372549019608	0.49754901960784315	0.012254901960784314	
256	256	256	256	256	6b529117cf7016c19396748c42a0f874	FEMALE	"35-49




"	0.3679245283018868	0.4245283018867925	0.4528301886792453	0.018867924528301886	6.037735849056604	96.73584905660377	0.8679245283018868	0.9622641509433962	0	0.0660377358490566	0.0	0.16981132075471697	0.24528301886792453	0.20754716981132076	0.0	0.018867924528301886	0.16981132075471697	0.03773584905660377	0.0	0.0	0.0	0.0	0.4528301886792453	0.11320754716981132	10.339622641509434	0.0	0.0	0.0	0.03773584905660377	0.018867924528301886	0.03773584905660377	0.0	0.0	0.0	0.0	0.018867924528301886	0.018867924528301886	0.05660377358490566	0.03773584905660377	0.018867924528301886	0.0	0.03773584905660377	0.07547169811320754	0.0	0.0	0.0	0.0	0.03773584905660377	5.735849056603773			0.6792452830188679		
257	257	257	257	257	534e590a218b8100bb45208cfbdf163b	FEMALE	"35-49




"	0.607	0.78	0.8079999999999999	0.009000000000000001	2.052	113.57	0.258	0.484	0	0.021	55.650857719475276	0.935	0.1	0.83	0.014	0.002	0.988	0.619	0.039	0.037	0.0	0.173	1.898	0.414	1.135	0.024	0.007	0.0	0.671	0.234	0.399	0.02	0.011	0.026	0.002	0.351	0.005	0.689	0.069	0.15	0.114	0.43	0.456	0.032	0.128	0.0	0.065	0.402	0.402	0.003	0.002	0.933	0.003	0.003
258	258	258	258	258	cef70b072cca39a520d5c01b88810872	MALE	"35-49




"	0.748	0.981	1.021	0.862	3.549	86.721	0.266	0.598	0	0.03	51.50115473441108	1.038	0.228	1.207	0.032	0.004	1.422	1.078	0.044	0.031	0.0	0.211	2.583	0.54	0.678	0.0	0.015	0.0	0.996	0.135	1.063	0.026	0.003	0.07	0.005	0.335	0.028	0.709	0.297	0.366	0.247	0.414	0.469	0.061	0.053	0.0	0.098	0.68	0.696	0.352	0.089	1.166	0.003	
259	259	259	259	259	e058844aedc87d48d3e87776dee5b348	MALE	"25-34




"	0.585	0.711	0.73	1.4340000000000002	4.084	110.854	0.166	0.8140000000000001	0	0.013	14.639037433155078	0.942	0.157	0.831	0.036	0.004	1.31	0.892	0.091	0.02	0.0	0.317	2.204	0.714	1.501	0.019	0.004	0.0	0.942	0.236	0.772	0.04	0.004	0.035	0.013	0.31	0.062	0.728	0.22	0.357	0.195	0.414	0.314	0.04	0.05	0.0	0.051	0.544	1.14	0.296	0.131	1.41	0.001	0.002
260	260	260	260	260	5f60f27c9b62684dd18f4b3c58e6ce54	FEMALE	"35-49




"	0.74	0.897	0.921	0.722	4.31	117.621	0.7440000000000001	0.16699999999999998	0	0.026	36.23122439690487	1.003	0.619	1.239	0.024	0.011	1.345	1.281	0.059	0.047	0.001	0.179	3.37	1.023	1.805	0.01	0.009	0.0	0.676	0.224	0.537	0.035	0.009	0.028	0.0	0.235	0.012	0.597	0.19	0.432	0.159	0.52	0.621	0.05	0.123	0.0	0.14	0.458	1.432	0.15	0.142	1.367	0.014	
261	261	261	261	261	7406e65cbf8858b9260f36676efdd590	MALE	"35-49




"	0.5	0.5536585365853659	0.6512195121951221	0.3024390243902439	2.0926829268292684	88.85365853658537	0.946341463414634	0.7707317073170732	0	0.014634146341463415	0.0	0.22439024390243903	0.6195121951219512	0.3902439024390244	0.004878048780487805	0.02926829268292683	1.4390243902439024	0.25853658536585367	0.00975609756097561	0.014634146341463415	0.0	0.024390243902439025	1.5560975609756098	0.22439024390243903	1.7658536585365854	0.004878048780487805	0.004878048780487805	0.0	0.6487804878048781	0.04390243902439024	0.6585365853658537	0.004878048780487805	0.0	0.04390243902439024	0.0	0.06341463414634146	0.0	0.5658536585365853	0.12195121951219512	0.6341463414634146	0.02926829268292683	0.06341463414634146	0.1024390243902439	0.004878048780487805	0.00975609756097561	0.0	0.024390243902439025	0.09268292682926829	0.697560975609756	0.15609756097560976	0.15121951219512195	0.848780487804878	0.004878048780487805	
262	262	262	262	262	ba3a6aef89897131e4301c9f3c91a76c	FEMALE	"25-34




"	0.6750823271130626	0.7837541163556532	0.8100987925356751	0.18551042810098792	2.0647639956092205	112.12403951701427	0.7387486278814489	0.18660812294182216	0	0.012074643249176727	57.680412371134025	0.5290889132821076	0.22063666300768386	0.46871569703622395	0.0021953896816684962	0.0	0.703622392974753	0.4138309549945115	0.02854006586169045	0.14489571899012074	0.0010976948408342481	0.03512623490669594	1.1251372118551042	0.3238199780461032	3.1361141602634466	0.024149286498353458	0.0021953896816684962	0.0	0.21405049396267836	0.17453347969264543	0.1778265642151482	0.0021953896816684962	0.0010976948408342481	0.042810098792535674	0.0	0.19758507135016465	0.006586169045005488	0.29088913282107576	0.07244785949506037	0.1525795828759605	0.18221734357848518	0.13611416026344675	0.10976948408342481	0.005488474204171241	0.027442371020856202	0.0	0.036223929747530186	0.09110867178924259	0.725576289791438	0.1602634467618002	0.14818880351262348	0.5521405049396267	0.03402854006586169	
263	263	263	263	263	a3e92f89da25918c2092124995357413	FEMALE	"35-49




"	2.9342105263157894	3.3157894736842106	3.3552631578947367	0.4605263157894737	3.8684210526315774	124.53947368421049	0.631578947368421	0.4868421052631579	0	0.2236842105263158	67.68558951965066	1.3421052631578947	0.2236842105263158	0.6710526315789473	0.013157894736842105	0.0	1.3026315789473684	0.7763157894736842	0.10526315789473684	0.05263157894736842	0.0	0.17105263157894737	2.4210526315789473	0.75	4.4605263157894735	0.039473684210526314	0.0	0.0	0.5657894736842105	0.17105263157894737	0.5131578947368421	0.02631578947368421	0.0	0.06578947368421052	0.0	0.2236842105263158	0.0	0.5394736842105263	0.21052631578947367	0.25	0.14473684210526316	0.2631578947368421	0.3815789473684211	0.0	0.06578947368421052	0.0	0.09210526315789473	0.5789473684210527	1.0921052631578947			1.3421052631578947	0.013157894736842105	
264	264	264	264	264	f7f54bc11f4d10c7fec58a38f796c7d3	MALE	"25-34




"	0.768	0.961	0.985	0.5820000000000001	3.029	88.78399999999998	0.574	0.81	0	0.018000000000000002	55.312710154673844	1.093	0.329	1.123	0.017	0.001	1.324	0.943	0.042	0.047	0.0	0.135	2.32	0.629	1.863	0.011	0.019	0.0	0.847	0.174	0.693	0.029	0.004	0.081	0.0	0.319	0.027	0.59	0.393	0.37	0.18	0.381	0.433	0.035	0.035	0.0	0.099	0.368	1.302	0.032	0.033	0.711	0.011	
265	265	265	265	265	74da671513474c0630cb254c3abc434f	MALE	"50-64




"	0.5679287305122495	0.6982182628062361	0.7115812917594655	1.6547884187082404	7.055679287305122	127.66592427616926	0.2984409799554566	0.8596881959910914	0	0.0133630289532294	0.0	2.538975501113586	0.30957683741648107	0.7728285077951003	0.0	0.0066815144766146995	2.0400890868596884	0.6948775055679287	0.05790645879732739	0.022271714922048998	0.0	0.0957683741648107	3.7839643652561246	0.6057906458797327	2.88641425389755	0.066815144766147	0.0022271714922048997	0.0	0.1915367483296214	0.16481069042316257	0.155902004454343	0.011135857461024499	0.008908685968819599	0.015590200445434299	0.0	0.34075723830734966	0.0022271714922048997	0.44988864142538976	0.0378619153674833	0.2071269487750557	0.051224944320712694	0.1915367483296214	0.21158129175946547	0.028953229398663696	0.053452115812917596	0.0	0.1492204899777283	0.111358574610245	0.9755011135857461	0.35412026726057905	0.35412026726057905	2.9732739420935412		
266	266	266	266	266	4024d8b2b57ca979fa44ed26161a09a9	FEMALE	"35-49




"	0.687	0.8440000000000001	0.867	0.212	2.472	111.907	0.8270000000000001	0.775	0	0.006	24.21652421652421	0.593	0.232	1.122	0.005	0.002	1.483	0.922	0.023	0.043	0.0	0.093	2.064	0.61	2.703	0.022	0.011	0.0	0.584	0.237	0.402	0.006	0.015	0.053	0.0	0.334	0.015	0.556	0.27	0.247	0.133	0.316	0.277	0.016	0.074	0.0	0.063	0.448	0.855	0.085	0.055	1.372	0.014	0.001
267	267	267	267	267	7eab4a711ed86375a854684f4330ea81	MALE	"50-64




"	2.1265822784810124	2.29746835443038	2.29746835443038	0.9050632911392406	2.7468354430379747	86.63291139240508	0.1962025316455696	0.5822784810126582	0	0.0949367088607595	82.78388278388276	0.8354430379746836	0.189873417721519	0.7215189873417721	0.0379746835443038	0.012658227848101266	1.2215189873417722	0.9430379746835443	0.02531645569620253	0.012658227848101266	0.0	0.13924050632911392	2.151898734177215	0.5443037974683544	1.3924050632911393	0.006329113924050633	0.0	0.0	0.4873417721518987	0.0949367088607595	0.46835443037974683	0.0379746835443038	0.006329113924050633	0.04430379746835443	0.0	0.2721518987341772	0.006329113924050633	0.4177215189873418	0.15822784810126583	0.2911392405063291	0.12658227848101267	0.2974683544303797	0.3987341772151899	0.03164556962025317	0.06962025316455696	0.0	0.056962025316455694	0.5569620253164557	0.9873417721518988	0.11392405063291139	0.10759493670886076	0.569620253164557	0.006329113924050633	
268	268	268	268	268	9f5ffb7a6a0173156193d52d831eaacf	MALE	"35-49




"	0.487	0.539	0.5489999999999999	0.221	1.59	91.368	0.921	0.5379999999999999	0	0.014	54.27830596369922	0.576	0.257	0.545	0.014	0.007	1.09	0.571	0.028	0.003	0.0	0.075	1.556	0.428	2.032	0.021	0.0	0.0	0.522	0.327	0.49	0.004	0.0	0.032	0.0	0.258	0.001	0.451	0.021	0.277	0.046	0.064	0.348	0.003	0.015	0.0	0.044	0.224	0.362	0.033	0.03	0.562		
269	269	269	269	269	7264d53720998dc6bab12307b0bcb3cb	MALE	"25-34




"	0.7642752562225475	0.9707174231332356	1.0190336749633968	0.7891654465592972	4.402635431918009	133.11420204978037	0.8125915080527086	0.5871156661786238	0	0.02928257686676428	52.16844751728472	1.2166910688140555	0.7774524158125915	0.9619326500732065	0.013177159590043924	0.013177159590043924	2.370424597364568	1.439238653001464	0.03074670571010249	0.03074670571010249	0.0	0.13323572474377746	2.83601756954612	0.849194729136164	3.2225475841874083	0.016105417276720352	0.007320644216691069	0.0	0.7452415812591509	0.7203513909224012	0.5739385065885798	0.013177159590043924	0.0	0.17276720351390923	0.0014641288433382138	0.28111273792093705	0.004392386530014641	0.7174231332357247	0.15226939970717424	0.5871156661786238	0.15080527086383602	0.31771595900439237	0.32503660322108346	0.007320644216691069	0.03367496339677892	0.0	0.007320644216691069	0.465592972181552	1.9282576866764276	0.036603221083455345	0.029282576866764276	1.0937042459736457	0.21522693997071743	
270	270	270	270	270	af2306c5c15c438adf1fc01cb3bc7504	FEMALE	"35-49




"	1.108695652173913	1.1956521739130437	1.2173913043478262	0.17391304347826084	3.652173913043478	119.2608695652174	0.6956521739130435	0.7826086956521741	0	0.2826086956521739	0.0	0.782608695652174	1.434782608695652	0.8695652173913043	0.0	0.17391304347826086	1.0869565217391304	1.7826086956521738	0.0	0.0	0.0	0.043478260869565216	2.0869565217391304	1.826086956521739	1.6956521739130435	0.0	0.0	0.0	0.34782608695652173	0.13043478260869565	0.08695652173913043	0.0	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.43478260869565216	0.17391304347826086	0.043478260869565216	0.13043478260869565	0.30434782608695654	0.08695652173913043	0.0	0.0	0.0	0.043478260869565216	0.8260869565217391	1.3478260869565217	0.043478260869565216	0.043478260869565216	1.0		
271	271	271	271	271	ae50c06b7772995439999108e8a94784	MALE	"50-64




"	0.925	1.075	1.1	1.268181818181818	4.0590909090909095	143.79545454545453	0.4272727272727273	0.2409090909090909	0	0.029545454545454545	0.0	1.3318181818181818	0.35454545454545455	0.5818181818181818	0.00909090909090909	0.1	1.1318181818181818	0.8863636363636364	0.03636363636363636	0.03636363636363636	0.0	0.06363636363636363	3.1545454545454548	0.7	2.213636363636364	0.02727272727272727	0.004545454545454545	0.004545454545454545	0.2909090909090909	0.07272727272727272	0.1590909090909091	0.00909090909090909	0.00909090909090909	0.0	0.004545454545454545	0.17272727272727273	0.00909090909090909	0.34545454545454546	0.13636363636363635	0.18636363636363637	0.11363636363636363	0.22272727272727272	0.3181818181818182	0.01818181818181818	0.031818181818181815	0.0	0.12272727272727273	0.5045454545454545	0.5318181818181819	0.10909090909090909	0.11818181818181818	1.7454545454545454	0.00909090909090909	0.004545454545454545
272	272	272	272	272	7cc67e70a6125646ca3fc1a96b70736c	MALE	"25-34




"	0.675	0.825	0.855	0.382	3.0580000000000003	103.559	0.755	0.6459999999999999	0	0.001	44.81132075471698	0.809	0.367	0.809	0.014	0.008	1.053	0.71	0.041	0.049	0.0	0.095	1.85	0.376	2.775	0.032	0.003	0.0	0.561	0.171	0.541	0.006	0.004	0.024	0.005	0.322	0.031	0.482	0.22	0.134	0.143	0.362	0.408	0.02	0.116	0.0	0.059	0.238	1.316	0.03	0.038	1.367	0.016	
273	273	273	273	273	aa9be0abea3bbfe94d50f68bc1499bac	FEMALE	"50-64




"	0.451	0.536	0.551	0.019	0.782	103.282	0.885	0.894	0	0.016	52.397868561278855	0.134	0.777	0.507	0.006	0.0	1.634	0.358	0.012	0.005	0.0	0.018	0.559	0.379	6.621	0.018	0.001	0.0	0.11	0.066	0.146	0.003	0.001	0.023	0.0	0.077	0.001	0.091	0.079	0.154	0.098	0.046	0.086	0.006	0.001	0.0	0.009	0.276	0.296			0.235	0.128	
274	274	274	274	274	845b3a9eb8536c14325e4c16db628e2f	MALE	"25-34




"	0.78	1.029	1.065	0.66	2.974	93.603	0.429	0.493	0	0.024	57.528011204481786	0.913	0.268	1.067	0.012	0.007	1.422	0.926	0.038	0.025	0.0	0.122	2.533	0.587	1.53	0.016	0.011	0.0	0.921	0.248	0.844	0.02	0.002	0.114	0.0	0.351	0.054	0.676	0.412	0.384	0.213	0.439	0.297	0.03	0.083	0.0	0.096	0.492	1.03	0.125	0.094	0.718	0.025	0.001
275	275	275	275	275	0a9e35fd6f123137d585a482f2484d8e	MALE	"25-34




"	0.585	0.757	0.769	0.515	1.908	82.68700000000003	0.415	0.496	0	0.006	41.08485499462943	0.431	0.244	0.998	0.017	0.001	1.323	0.982	0.075	0.025	0.0	0.238	2.137	0.54	1.506	0.007	0.017	0.0	0.859	0.174	1.202	0.029	0.002	0.096	0.0	0.052	0.022	0.606	0.402	0.396	0.297	0.529	0.547	0.035	0.083	0.0	0.11	0.393	1.142	0.02	0.019	0.635	0.004	
276	276	276	276	276	d912c51b671d209edc6672fe203dd345	FEMALE	"50-64




"	0.6515151515151515	0.6666666666666666	0.6666666666666666	0.30303030303030304	2.787878787878788	79.51515151515152	0.7575757575757576	0.6363636363636364	0	0.07575757575757576	0.0	0.24242424242424243	0.7272727272727273	0.18181818181818182	0.0	0.15151515151515152	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	1.7272727272727273	1.7272727272727273	1.5151515151515151	0.0	0.0	0.0	0.21212121212121213	0.0	0.06060606060606061	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.06060606060606061	0.09090909090909091	0.0	0.12121212121212122	0.18181818181818182	0.0	0.0	0.0	0.0	0.30303030303030304	0.48484848484848486	0.3333333333333333	0.3939393939393939	1.0303030303030303		
277	277	277	277	277	f3ca834609deae606515ff1f9a13e16c	MALE	"50-64




"	1.09375	1.3993055555555556	1.4427083333333333	2.4722222222222223	2.864583333333333	137.56944444444446	0.4791666666666667	0.18229166666666666	0	0.026041666666666668	62.09553158705701	0.8229166666666666	0.3836805555555556	0.5486111111111112	0.010416666666666666	0.001736111111111111	1.6197916666666667	1.109375	0.029513888888888888	0.050347222222222224	0.0	0.078125	3.0572916666666665	0.8038194444444444	2.5520833333333335	0.010416666666666666	0.003472222222222222	0.0	0.3350694444444444	0.1423611111111111	0.2899305555555556	0.005208333333333333	0.013888888888888888	0.024305555555555556	0.008680555555555556	0.3628472222222222	0.001736111111111111	0.4131944444444444	0.14583333333333334	0.4236111111111111	0.1076388888888889	0.203125	0.17881944444444445	0.012152777777777778	0.043402777777777776	0.0	0.03993055555555555	0.2222222222222222	0.3420138888888889	0.024305555555555556	0.015625	1.6666666666666667	0.015625	
