	Unnamed: 0	Unnamed: 0.1	user	sex	age	user_1grams	user_2grams	user_3grams	avr_mentions	avr_punctuation	avr_text_size	avr_starts_with_capital	avr_ends_with_punctuation	avr_capitals	avr_words_count	vocabulary_richness
246	246	246	f18213b41bb7311717493a931dc32296	FEMALE	"35-49
"	1.0043290043290043	1.2958152958152958	1.3477633477633477	0.8383838383838383	3.386724386724387	109.4098124098124	0.7518037518037518	0.5064935064935064	0	0.020202020202020204	65.42301629006832
247	247	247	8a72e07a0c26977ba7677614c1b215d3	MALE	"25-34
"	1.0377668308702792	1.2380952380952381	1.284072249589491	0.29064039408866993	1.6650246305418719	90.67816091954023	0.7668308702791461	0.7077175697865353	0	0.014778325123152709	62.04156479217604
248	248	248	15cf31e89178b2894ea38869d8c6c75e	FEMALE	"35-49
"	1.1323529411764706	1.2426470588235294	1.2647058823529411	0.7941176470588235	2.8529411764705883	92.57352941176471	0.6617647058823529	0.2647058823529412	0	0.03676470588235294	0.0
249	249	249	2791aad00710bd046c2358e36687f9e0	FEMALE	"35-49
"	0.5151515151515151	0.5606060606060606	0.5757575757575758	1.6363636363636365	1.4545454545454546	106.54545454545455	0.6060606060606061	0.6060606060606061	0	0.09090909090909091	0.0
250	250	250	9f4fe89a809a7e3225be7537ef0eba9c	FEMALE	"25-34
"	0.647	0.829	0.867	1.258	3.562	107.052	0.722	0.893	0	0.022	37.934065934065934
251	251	251	6c712b47c8e9db4dd7f0f1725045f7bc	MALE	"50-64
"	1.3194748358862145	1.5645514223194747	1.6061269146608315	0.687089715536105	2.1006564551422318	119.00437636761488	0.824945295404814	0.6849015317286652	0	0.02188183807439825	64.80446927374301
252	252	252	e998c03854f361533564e69eddc11a79	FEMALE	"35-49
"	0.6200607902735562	0.795339412360689	0.8267477203647416	0.331306990881459	2.3728470111448834	113.98581560283688	0.806484295845998	0.5106382978723404	0	0.011144883485309016	54.95722194262708
253	253	253	fe4b7d846a74dd02625de0731600d83e	FEMALE	"18-24
"	0.6	0.6777777777777778	0.7	1.1111111111111112	2.088888888888889	99.06666666666666	0.6666666666666666	0.3111111111111111	0	0.13333333333333333	0.0
254	254	254	73d39b8188e8ce968192ca6e993a8f12	MALE	"35-49
"	1.3135011441647597	1.540045766590389	1.5560640732265447	0.2425629290617849	0.700228832951945	116.01144164759725	0.5560640732265446	0.6086956521739131	0	0.02745995423340961	68.20388349514563
255	255	255	1d47415a2fc388ac89b5ecda8a95554c	MALE	"25-34
"	0.6127450980392157	0.7034313725490197	0.7230392156862745	0.27941176470588236	1.232843137254902	90.43137254901961	0.7377450980392157	0.7794117647058824	0	0.00857843137254902	0.0
256	256	256	6b529117cf7016c19396748c42a0f874	FEMALE	"35-49
"	0.36792452830188677	0.42452830188679247	0.4528301886792453	0.018867924528301886	6.037735849056604	96.73584905660377	0.8679245283018868	0.9622641509433962	0	0.0660377358490566	0.0
257	257	257	534e590a218b8100bb45208cfbdf163b	FEMALE	"35-49
"	0.607	0.78	0.808	0.009	2.052	113.57	0.258	0.484	0	0.021	55.650857719475276
258	258	258	cef70b072cca39a520d5c01b88810872	MALE	"35-49
"	0.748	0.981	1.021	0.862	3.549	86.721	0.266	0.598	0	0.03	51.50115473441108
259	259	259	e058844aedc87d48d3e87776dee5b348	MALE	"25-34
"	0.585	0.711	0.73	1.434	4.084	110.854	0.166	0.814	0	0.013	14.63903743315508
260	260	260	5f60f27c9b62684dd18f4b3c58e6ce54	FEMALE	"35-49
"	0.74	0.897	0.921	0.722	4.31	117.621	0.744	0.167	0	0.026	36.23122439690487
261	261	261	7406e65cbf8858b9260f36676efdd590	MALE	"35-49
"	0.5	0.5536585365853659	0.651219512195122	0.3024390243902439	2.0926829268292684	88.85365853658537	0.9463414634146341	0.7707317073170732	0	0.014634146341463415	0.0
262	262	262	ba3a6aef89897131e4301c9f3c91a76c	FEMALE	"25-34
"	0.6750823271130626	0.7837541163556532	0.8100987925356751	0.18551042810098792	2.0647639956092205	112.12403951701427	0.7387486278814489	0.18660812294182216	0	0.012074643249176729	57.68041237113402
263	263	263	a3e92f89da25918c2092124995357413	FEMALE	"35-49
"	2.9342105263157894	3.3157894736842106	3.3552631578947367	0.4605263157894737	3.8684210526315788	124.53947368421052	0.631578947368421	0.4868421052631579	0	0.2236842105263158	67.68558951965066
264	264	264	f7f54bc11f4d10c7fec58a38f796c7d3	MALE	"25-34
"	0.768	0.961	0.985	0.582	3.029	88.784	0.574	0.81	0	0.018	55.31271015467384
265	265	265	74da671513474c0630cb254c3abc434f	MALE	"50-64
"	0.5679287305122495	0.6982182628062361	0.7115812917594655	1.6547884187082404	7.055679287305122	127.66592427616926	0.2984409799554566	0.8596881959910914	0	0.013363028953229399	0.0
266	266	266	4024d8b2b57ca979fa44ed26161a09a9	FEMALE	"35-49
"	0.687	0.844	0.867	0.212	2.472	111.907	0.827	0.775	0	0.006	24.216524216524217
267	267	267	7eab4a711ed86375a854684f4330ea81	MALE	"50-64
"	2.1265822784810124	2.2974683544303796	2.2974683544303796	0.9050632911392406	2.7468354430379747	86.63291139240506	0.1962025316455696	0.5822784810126582	0	0.0949367088607595	82.78388278388277
268	268	268	9f5ffb7a6a0173156193d52d831eaacf	MALE	"35-49
"	0.487	0.539	0.549	0.221	1.59	91.368	0.921	0.538	0	0.014	54.278305963699225
269	269	269	7264d53720998dc6bab12307b0bcb3cb	MALE	"25-34
"	0.7642752562225475	0.9707174231332357	1.0190336749633968	0.7891654465592972	4.402635431918009	133.11420204978037	0.8125915080527086	0.5871156661786238	0	0.029282576866764276	52.16844751728472
270	270	270	af2306c5c15c438adf1fc01cb3bc7504	FEMALE	"35-49
"	1.108695652173913	1.1956521739130435	1.2173913043478262	0.17391304347826086	3.652173913043478	119.26086956521739	0.6956521739130435	0.782608695652174	0	0.2826086956521739	0.0
271	271	271	ae50c06b7772995439999108e8a94784	MALE	"50-64
"	0.925	1.075	1.1	1.268181818181818	4.0590909090909095	143.79545454545453	0.42727272727272725	0.2409090909090909	0	0.029545454545454545	0.0
272	272	272	7cc67e70a6125646ca3fc1a96b70736c	MALE	"25-34
"	0.675	0.825	0.855	0.382	3.058	103.559	0.755	0.646	0	0.001	44.81132075471698
273	273	273	aa9be0abea3bbfe94d50f68bc1499bac	FEMALE	"50-64
"	0.451	0.536	0.551	0.019	0.782	103.282	0.885	0.894	0	0.016	52.39786856127886
274	274	274	845b3a9eb8536c14325e4c16db628e2f	MALE	"25-34
"	0.78	1.029	1.065	0.66	2.974	93.603	0.429	0.493	0	0.024	57.528011204481786
275	275	275	0a9e35fd6f123137d585a482f2484d8e	MALE	"25-34
"	0.585	0.757	0.769	0.515	1.908	82.687	0.415	0.496	0	0.006	41.08485499462943
276	276	276	d912c51b671d209edc6672fe203dd345	FEMALE	"50-64
"	0.6515151515151515	0.6666666666666666	0.6666666666666666	0.30303030303030304	2.787878787878788	79.51515151515152	0.7575757575757576	0.6363636363636364	0	0.07575757575757576	0.0
277	277	277	f3ca834609deae606515ff1f9a13e16c	MALE	"50-64
"	1.09375	1.3993055555555556	1.4427083333333333	2.4722222222222223	2.8645833333333335	137.56944444444446	0.4791666666666667	0.18229166666666666	0	0.026041666666666668	62.09553158705701
278	278	278	c6d5c510157faec583465dc2f2f7725d	MALE	"25-34
"	0.7286486486486486	0.9437837837837838	0.9697297297297297	1.025945945945946	2.521081081081081	68.87891891891891	0.28540540540540543	0.5816216216216217	0	0.008648648648648649	61.73496540713145
279	279	279	465c6477241edb9523d5110ed98f151c	FEMALE	"18-24
"	4.137931034482759	4.758620689655173	4.9655172413793105	0.7413793103448276	3.1551724137931036	114.22413793103448	0.7586206896551724	0.25862068965517243	0	0.29310344827586204	78.98936170212765
280	280	280	9354e4ff65d876fbf0bc17ac650c7054	FEMALE	"50-64
"	0.7490909090909091	0.8563636363636363	0.8836363636363637	0.6327272727272727	2.421818181818182	111.32363636363637	0.8763636363636363	0.4109090909090909	0	0.007272727272727273	0.0
281	281	281	b7fcb87cfc30bd734d271b3c2a00a1ce	FEMALE	"35-49
"	2.762295081967213	2.959016393442623	3.0081967213114753	0.14754098360655737	4.139344262295082	131.327868852459	0.7295081967213115	0.4180327868852459	0	0.1885245901639344	73.90326209223848
282	282	282	c9a9d8468da2e505fdc64bb0c7d90616	FEMALE	"50-64
"	0.6978193146417445	0.8161993769470405	0.8411214953271028	0.03271028037383177	2.2538940809968846	89.14174454828661	0.5934579439252337	0.8878504672897196	0	0.010903426791277258	56.414219474497685
283	283	283	705be15bea0164053700e4383a7fdd21	MALE	"50-64
"	1.1476014760147601	1.3413284132841328	1.3653136531365313	0.8800738007380073	1.8985239852398523	107.0129151291513	0.496309963099631	0.3118081180811808	0	0.016605166051660517	63.22650733297122
284	284	284	e97aa16d588d4b38df68c7eea39609ea	FEMALE	"18-24
"	0.6586826347305389	0.8011976047904191	0.8455089820359282	0.7856287425149701	1.267065868263473	86.96287425149701	0.7508982035928143	0.6251497005988024	0	0.02155688622754491	63.65393910101498
285	285	285	c4aa5802bf8371620331a83d9de85951	MALE	"50-64
"	0.7541666666666667	0.85	0.8625	0.7916666666666666	2.6083333333333334	113.05833333333334	0.8166666666666667	0.375	0	0.04583333333333333	0.0
286	286	286	255067d6d118268c76e64f7887ba3dd0	MALE	"25-34
"	0.49516908212560384	0.5772946859903382	0.5857487922705314	0.5821256038647343	1.5579710144927537	83.58937198067633	0.7077294685990339	0.6618357487922706	0	0.014492753623188406	0.0
287	287	287	b10435d02eb67851643ed7acc67f54c0	MALE	"50-64
"	1.509090909090909	1.7333333333333334	1.7696969696969698	0.012121212121212121	1.593939393939394	108.15757575757576	0.696969696969697	0.593939393939394	0	0.12727272727272726	64.75849731663685
288	288	288	3c3a39da1dd56313156d3f6c1a37a66e	MALE	"25-34
"	0.2623814541622761	0.28240252897787144	0.3055848261327713	1.0505795574288725	2.1338250790305584	74.62802950474183	0.3066385669125395	0.5163329820864068	0	0.002107481559536354	66.94698354661791
289	289	289	e9e629c222e25a1146f72c75c230fb03	MALE	"25-34
"	0.31828703703703703	0.3587962962962963	0.3819444444444444	0.9444444444444444	2.707175925925926	80.6886574074074	0.47453703703703703	0.6643518518518519	0	0.015046296296296295	67.90644171779141
290	290	290	e5e6a7021778224bf3668daa559ebf51	FEMALE	"50-64
"	0.6497933884297521	0.8264462809917356	0.8491735537190083	0.045454545454545456	3.072314049586777	114.52376033057851	0.9390495867768595	0.13429752066115702	0	0.015495867768595042	52.397660818713454
291	291	291	6a37a45999b35bbdd1bcac74f1243be3	FEMALE	"35-49
"	0.738	0.976	1.013	0.481	3.678	112.8	0.599	0.609	0	0.004	39.562727745965645
292	292	292	d7949c389fdaad77bc556e651095ebce	FEMALE	"25-34
"	0.9809885931558935	1.2332065906210392	1.2724968314321927	0.8897338403041825	2.296577946768061	118.93789607097592	0.5741444866920152	0.3776932826362484	0	0.022813688212927757	61.78471388555422
293	293	293	f2955b34a4a459d9c328661444f4d7a0	FEMALE	"25-34
"	0.652	0.88	0.927	1.067	2.874	81.53	0.413	0.723	0	0.002	53.94214407260351
294	294	294	b9b2af931646cc70cfe092af855a34d5	FEMALE	"25-34
"	0.716	0.924	0.95	0.616	3.593	94.686	0.661	0.713	0	0.011	56.663800515907134
295	295	295	381e57c515bd710858e0c452cd75b10f	MALE	"25-34
"	0.7867647058823529	0.9558823529411765	0.9705882352941176	0.38235294117647056	1.3529411764705883	73.69117647058823	0.45588235294117646	0.7205882352941176	0	0.08088235294117647	0.0
296	296	296	ff3b5da078fbccd7a0fae17c0f14192e	MALE	"65-xx
"	2.825	2.975	2.975	0.275	2.125	119.45	0.975	0.2	0	0.3	75.22935779816514
297	297	297	95de19ee54840e91536abf405e9b7114	FEMALE	"25-34
"	0.587	0.765	0.795	0.534	3.161	82.631	0.561	0.248	0	0.016	18.929765886287626
298	298	298	0f87a4b88aabdd50afb3f657d306bffe	MALE	"35-49
"	0.725	0.901	0.941	0.397	2.11	109.307	0.669	0.339	0	0.01	46.10011641443539
299	299	299	9120e3d36669937b08310ac9b2523550	FEMALE	"50-64
"	0.8266666666666667	1.04	1.0933333333333333	0.7093333333333334	2.3333333333333335	124.66533333333334	0.44666666666666666	0.41333333333333333	0	0.010666666666666666	55.94493116395495
300	300	300	d87532d35960ba9d03bae61c74c2bd1d	MALE	"25-34
"	0.6881606765327696	0.9186046511627907	0.9513742071881607	0.627906976744186	1.5010570824524312	79.75158562367865	0.4323467230443975	0.3678646934460888	0	0.007399577167019027	49.21875
301	301	301	078242a7701728828d6d98cd42f3f48e	FEMALE	"35-49
"	3.6164383561643834	3.9863013698630136	4.0	0.5205479452054794	2.835616438356164	126.0	0.5753424657534246	0.5616438356164384	0	0.2328767123287671	75.86206896551724
302	302	302	6d5873bedcf09d9753c3c908ddf452af	MALE	"18-24
"	0.5741482965931863	0.7094188376753507	0.7304609218436874	2.149298597194389	2.746492985971944	107.90581162324649	0.6342685370741483	0.33567134268537074	0	0.02004008016032064	38.47913093196112
303	303	303	5a462f6ae94aa6db98cc3998694cf051	MALE	"35-49
"	1.3	1.5666666666666667	1.6	1.0666666666666667	2.933333333333333	85.73333333333333	0.4666666666666667	0.3333333333333333	0	0.06666666666666667	0.0
304	304	304	d9386a23b5f1350819c95546acd3183b	FEMALE	"25-34
"	1.707142857142857	1.9678571428571427	2.007142857142857	0.3678571428571429	3.1214285714285714	140.68571428571428	0.6928571428571428	0.29285714285714287	0	0.05	59.53125
305	305	305	f989ee76f94165c349bfebfe2f2e35f5	FEMALE	"25-34
"	0.5283687943262412	0.601063829787234	0.624113475177305	0.5177304964539007	3.726950354609929	65.90425531914893	0.5921985815602837	0.7553191489361702	0	0.03723404255319149	0.0
306	306	306	e3a56670ae34a61476c1ebb5fab5fbd2	MALE	"18-24
"	1.12	1.22	1.22	0.6	2.44	95.96	0.8	0.56	0	0.3	0.0
307	307	307	5ed6b96a534cbddc055adae2db5c29a2	MALE	"50-64
"	1.0731319554848966	1.3783783783783783	1.4435612082670906	0.9268680445151033	4.750397456279809	135.76629570747218	0.5278219395866455	0.739268680445151	0	0.02702702702702703	58.82946518668012
308	308	308	419453e20c2a73147960a6602d014b46	FEMALE	"18-24
"	0.645	0.708	0.718	0.0	1.056	90.973	0.954	1.0	0	0.011	59.53991880920162
309	309	309	6be49c4e42b6df04b3dd76c14b6cdacc	MALE	"50-64
"	0.7001003009027081	0.839518555667001	0.8716148445336008	1.0621865596790372	2.789368104312939	84.16248746238716	0.36810431293881646	0.8114343029087262	0	0.0020060180541624875	42.9305912596401
310	310	310	bcc524d52274108ab6a17810bb2ea695	MALE	"35-49
"	0.8589595375722543	1.1745664739884394	1.215028901734104	1.2011560693641619	3.601156069364162	105.83815028901734	0.423121387283237	0.7988439306358381	0	0.021965317919075144	56.539509536784735
311	311	311	7760f37131a13c5c0e9c4b7aa7f6ba5b	MALE	"50-64
"	0.28703703703703703	0.3055555555555556	0.3148148148148148	0.5185185185185185	5.092592592592593	101.70370370370371	0.6481481481481481	0.9259259259259259	0	0.12962962962962962	0.0
312	312	312	98d2fadb624ce637f63d00e46aca5fc7	FEMALE	"25-34
"	0.21723300970873785	0.24514563106796117	0.2536407766990291	0.46116504854368934	1.5	97.34708737864078	0.8567961165048543	0.11165048543689321	0	0.007281553398058253	0.0
313	313	313	43d7f732e9da60bc1d8f13294c3a3f1c	FEMALE	"35-49
"	0.339	0.422	0.438	0.902	1.919	71.437	0.306	0.575	0	0.013	47.40608228980322
314	314	314	ddd2f9d10aab42acefcfb55ca5572bf7	MALE	"35-49
"	0.625	0.7232142857142857	0.7351190476190477	0.35119047619047616	1.4464285714285714	94.00297619047619	0.31547619047619047	0.34226190476190477	0	0.017857142857142856	52.94117647058824
315	315	315	7223f159cf51aa7dfebf0eabe85c79fe	MALE	"50-64
"	0.5187224669603524	0.5947136563876652	0.6079295154185022	0.32819383259911894	2.015418502202643	81.931718061674	0.7048458149779736	0.43612334801762115	0	0.007709251101321586	0.0
316	316	316	7f752af96266ae83b25cdeaa89c215d5	FEMALE	"50-64
"	1.314769975786925	1.5205811138014529	1.576271186440678	0.3389830508474576	2.0871670702179177	117.30750605326877	0.864406779661017	0.4745762711864407	0	0.026634382566585957	64.17910447761194
317	317	317	d5cf33e5fbfcb2571c1bf03cfbb04872	FEMALE	"18-24
"	0.9844357976653697	1.245136186770428	1.3372243839169908	0.77431906614786	2.4747081712062258	100.27626459143968	0.7003891050583657	0.47341115434500647	0	0.014267185473411154	63.33333333333333
318	318	318	a0a70d414e0a11076419e96dfb3c84f4	MALE	"25-34
"	0.9429928741092637	1.2862232779097387	1.338479809976247	0.36223277909738716	3.7529691211401426	102.6852731591449	0.7399049881235155	0.7137767220902613	0	0.019002375296912115	55.6420233463035
319	319	319	810f2877bbc00c8a4f3ed47278b639d0	MALE	"50-64
"	1.1	1.2454545454545454	1.2545454545454546	0.9454545454545454	2.4909090909090907	97.2	0.38181818181818183	0.6909090909090909	0	0.08181818181818182	0.0
320	320	320	4e3cbdeeccfe7c5dd61d0b3b73444d69	MALE	"25-34
"	0.5812064965197216	0.6786542923433875	0.7041763341067285	0.16473317865429235	1.1102088167053363	78.1508120649652	0.8921113689095128	0.7459396751740139	0	0.01160092807424594	59.20461834509301
321	321	321	01b8aa99619675cae4355aa8af09bd12	MALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
322	322	322	49182c21ede1dd536d3c2f380685c6df	FEMALE	"25-34
"	0.7453798767967146	0.973305954825462	1.0308008213552362	0.21149897330595482	2.940451745379877	101.57186858316221	0.7607802874743327	0.9291581108829569	0	0.012320328542094456	63.609467455621306
323	323	323	e2f4c96d4eb90498ded022b3041fdbce	FEMALE	"25-34
"	0.5600425079702445	0.6695005313496281	0.6865037194473964	0.6174282678002125	4.320935175345377	99.21360255047821	0.7895855472901169	0.8278427205100957	0	0.028692879914984058	55.891719745222936
324	324	324	f5abf96f244c876d17ecf69863cb0abb	FEMALE	"35-49
"	0.2857142857142857	0.30952380952380953	0.30952380952380953	0.7777777777777778	0.7380952380952381	89.27777777777777	0.7619047619047619	0.5476190476190477	0	0.07142857142857142	0.0
325	325	325	3b05acf07f6f03715ab66eaf2a3b5d04	FEMALE	"35-49
"	1.5029239766081872	1.7426900584795322	1.8157894736842106	0.19298245614035087	2.1198830409356724	96.59649122807018	0.6871345029239766	0.4064327485380117	0	0.07017543859649122	58.348457350272234
326	326	326	7770144c0f68bb53d65893ef9f05c343	MALE	"35-49
"	0.7264050901378579	0.9459172852598091	0.9798515376458112	0.7465535524920467	2.652173913043478	86.41781548250265	0.3997879109225875	0.7285259809119831	0	0.006362672322375398	54.774193548387096
327	327	327	0e91b48c555a06bb5c3517fad35fd745	FEMALE	"50-64
"	0.7413441955193483	0.9470468431771895	0.9694501018329938	0.24439918533604887	4.805498981670061	127.95621181262729	0.7138492871690427	0.6425661914460286	0	0.024439918533604887	56.45994832041343
328	328	328	29cdd0433aa9743c6f26ef88e45dd465	MALE	"25-34
"	2.4705882352941178	2.823529411764706	2.849673202614379	0.3790849673202614	2.5359477124183005	89.12418300653594	0.6862745098039216	0.5555555555555556	0	0.0392156862745098	74.64788732394366
329	329	329	79a78fcce2bb2235c640192dbc842942	FEMALE	"25-34
"	1.1571428571428573	1.2428571428571429	1.2571428571428571	0.5142857142857142	2.4285714285714284	90.42857142857143	0.6285714285714286	0.2857142857142857	0	0.18571428571428572	0.0
330	330	330	11f686a3a2db1c5974e73d07088b4045	FEMALE	"25-34
"	1.5524861878453038	1.7624309392265194	1.8121546961325967	0.39779005524861877	2.911602209944751	84.59668508287292	0.4696132596685083	0.6961325966850829	0	0.07734806629834254	67.70642201834862
331	331	331	554b6684f8ff7bd40b89696d70226ec9	MALE	"35-49
"	0.45652173913043476	0.4673913043478261	0.4673913043478261	2.5869565217391304	1.391304347826087	101.23913043478261	0.5217391304347826	0.34782608695652173	0	0.06521739130434782	0.0
332	332	332	6c2da2695dc7f933c425842d9a0b364e	FEMALE	"25-34
"	0.8738738738738738	1.1385135135135136	1.2556306306306306	1.6002252252252251	3.5112612612612613	125.74887387387388	0.8209459459459459	0.44144144144144143	0	0.015765765765765764	61.32740081572117
333	333	333	b4bb7a11967b660ecc4f4ef1cf6b6827	MALE	"50-64
"	0.7237237237237237	0.8538538538538538	0.8618618618618619	0.8028028028028028	3.3553553553553552	116.7977977977978	0.6016016016016016	0.6206206206206206	0	0.014014014014014014	42.814877430262044
334	334	334	48b8caa90e5481c56928e08fc100b8ad	FEMALE	"18-24
"	1.211243611584327	1.5127768313458263	1.555366269165247	0.7086882453151618	3.0391822827938673	120.54684838160136	0.8500851788756388	0.3543441226575809	0	0.03236797274275979	63.53700943864878
335	335	335	ca75d60a9ff2c98b575535212f338b6a	MALE	"35-49
"	0.8730964467005076	1.185786802030457	1.2243654822335026	1.0467005076142133	3.7604060913705584	110.54111675126903	0.2598984771573604	0.749238578680203	0	0.023350253807106598	58.668382116436156
336	336	336	f9aaf0e979eda888db209a8f457ce7d7	FEMALE	"35-49
"	0.527027027027027	0.5912162162162162	0.6047297297297297	1.087837837837838	3.527027027027027	57.92567567567568	0.21621621621621623	0.6756756756756757	0	0.07432432432432433	0.0
337	337	337	459cac479aa5d1b353a8700668c284d2	FEMALE	"25-34
"	0.8727544910179641	1.1497005988023952	1.221556886227545	1.81437125748503	3.998502994011976	118.86826347305389	0.4940119760479042	0.6736526946107785	0	0.019461077844311378	55.3030303030303
338	338	338	9286dd073b9ef429c97ba2426f626f3c	MALE	"35-49
"	1.36864406779661	1.6758474576271187	1.7139830508474576	0.8347457627118644	4.02542372881356	106.74152542372882	0.4067796610169492	0.6483050847457628	0	0.014830508474576272	64.02763018065887
339	339	339	cb9088be965f6ef60167811b4911d083	MALE	"25-34
"	1.4854651162790697	1.75	1.802325581395349	0.43023255813953487	1.5087209302325582	94.54069767441861	0.6715116279069767	0.49709302325581395	0	0.020348837209302327	68.7279151943463
340	340	340	22eaab35cdaada21db43d2bbf100bfb5	FEMALE	"35-49
"	1.515625	1.640625	1.78125	1.0625	3.1875	112.5625	0.78125	0.53125	0	0.1875	0.0
341	341	341	0e705bd5681da1f5670ddfa14ef21aa8	FEMALE	"50-64
"	0.7450980392156863	0.9008073817762399	0.9504036908881199	0.7727797001153403	1.9480968858131489	118.07035755478663	0.8050749711649365	0.6528258362168397	0	0.02306805074971165	61.10787172011661
342	342	342	a85114b4570c74d002b9e86c64147146	FEMALE	"25-34
"	1.1842105263157894	1.3157894736842106	1.3157894736842106	0.15789473684210525	2.263157894736842	86.63157894736842	0.7894736842105263	0.5263157894736842	0	0.05263157894736842	0.0
343	343	343	638475f75a7f842d4ce14e690012a5cf	FEMALE	"50-64
"	1.0897755610972568	1.2618453865336658	1.3241895261845387	0.38902743142144636	5.117206982543641	145.01745635910225	0.8553615960099751	0.2144638403990025	0	0.0199501246882793	63.0071599045346
344	344	344	3144ae112ee6cda80d9fa54c824f54db	MALE	"18-24
"	0.7756410256410257	0.9615384615384616	1.0021367521367521	1.2168803418803418	3.467948717948718	112.34294871794872	0.5822649572649573	0.5566239316239316	0	0.018162393162393164	60.503040353786616
345	345	345	8bdcb9d1c008715c740c147dd0d5431c	MALE	"50-64
"	0.39156626506024095	0.43373493975903615	0.43855421686746987	0.7349397590361446	2.3771084337349397	96.27710843373494	0.6397590361445783	0.5156626506024097	0	0.008433734939759036	65.50037622272386
346	346	346	89e28784c0c0c2236124a934f54c4e04	MALE	"35-49
"	1.3181818181818181	1.5	1.5	0.8181818181818182	3.090909090909091	91.0	0.6363636363636364	0.2727272727272727	0	0.6818181818181818	0.0
347	347	347	7884fd1f622ff26469115316e9daf9eb	MALE	"25-34
"	0.7665330661322646	1.0090180360721444	1.1072144288577155	0.6913827655310621	2.9128256513026054	88.5561122244489	0.6623246492985972	0.4028056112224449	0	0.0070140280561122245	56.644188813962714
348	348	348	c302071b69a64d5107d2441036e48d9e	FEMALE	"50-64
"	0.36596736596736595	0.3951048951048951	0.3986013986013986	0.026806526806526808	1.0675990675990676	100.41142191142191	0.5944055944055944	0.42074592074592077	0	0.005827505827505828	60.67323481116584
349	349	349	2045de9e2f46e9dad1bd91c14aa85d0b	MALE	"35-49
"	0.657	0.818	0.841	0.307	2.04	116.099	0.523	0.719	0	0.022	48.870636550308014
350	350	350	a55163ccf6ce0bcd13c80ee7e5ceebcd	FEMALE	"25-34
"	2.323529411764706	2.7941176470588234	2.9	0.27647058823529413	3.411764705882353	113.57058823529412	0.7	0.7764705882352941	0	0.1	66.83417085427136
351	351	351	b286c3c4fcba5c03aabaf82c11a6f7c7	MALE	"18-24
"	1.4779874213836477	1.7767295597484276	1.8018867924528301	0.5314465408805031	3.493710691823899	95.91509433962264	0.559748427672956	0.4811320754716981	0	0.03459119496855346	65.89002795899349
352	352	352	36ed860abcea25a27515046356190a6d	FEMALE	"35-49
"	0.9079102715466352	1.1428571428571428	1.1759149940968123	0.4899645808736718	3.0342384887839433	95.8961038961039	0.6611570247933884	0.7072018890200709	0	0.018890200708382526	58.76242095754291
353	353	353	3436004077b339b79d9df8e7b057b7cf	MALE	"50-64
"	0.525	0.585	0.607	1.488	2.349	117.764	0.895	0.388	0	0.012	19.235836627140976
354	354	354	e15e1e0e5c33ec5e986f814f5839a1de	FEMALE	"35-49
"	1.009933774834437	1.1390728476821192	1.1655629139072847	1.185430463576159	3.3973509933774833	116.10596026490066	0.6357615894039735	0.3509933774834437	0	0.046357615894039736	0.0
355	355	355	d30d7f616657ab089bade1ca4f8c62e7	MALE	"25-34
"	1.3203883495145632	1.5	1.5194174757281553	0.33980582524271846	2.3009708737864076	121.49514563106796	0.6310679611650486	0.4077669902912621	0	0.024271844660194174	0.0
356	356	356	0ef219e0b58829a60b2332516489e95e	MALE	"25-34
"	0.9339080459770115	1.0977011494252873	1.1120689655172413	0.3505747126436782	2.396551724137931	132.25862068965517	0.603448275862069	0.3160919540229885	0	0.04310344827586207	0.0
357	357	357	7ac5b529d83a03ad9dc192c32943fd0a	FEMALE	"25-34
"	1.4477611940298507	1.7686567164179106	1.787313432835821	0.6194029850746269	1.5597014925373134	66.91417910447761	0.4291044776119403	0.6194029850746269	0	0.022388059701492536	64.08010012515645
358	358	358	ff135897af8e6cf845783f70df56a7ca	MALE	"35-49
"	0.752	0.992	1.021	0.418	2.411	87.501	0.668	0.32	0	0.015	57.83882783882785
359	359	359	d098f4dc43d5c4768056c2dc8e1b5328	MALE	"50-64
"	0.8083756345177665	1.0	1.0203045685279188	1.2588832487309645	5.623096446700508	131.54060913705584	0.2296954314720812	0.3210659898477157	0	0.015228426395939087	52.97644539614561
360	360	360	f4c9374590b0197811a990a727ce50f5	FEMALE	"25-34
"	0.8491965389369592	1.0630407911001236	1.0902348578491965	0.5784919653893696	2.9715698393077874	90.54264524103831	0.4857849196538937	0.5290482076637825	0	0.004944375772558714	58.12854442344045
361	361	361	c8991753dc81f5ec9bf1b8a7137aa6a2	MALE	"35-49
"	1.2435897435897436	1.3076923076923077	1.3461538461538463	0.46153846153846156	1.7692307692307692	166.71794871794873	0.9487179487179487	0.02564102564102564	0	0.07692307692307693	0.0
362	362	362	a882cbfa5477e22a082c5b0c0c288dfb	FEMALE	"18-24
"	0.14007782101167315	0.1517509727626459	0.1517509727626459	1.1634241245136188	1.575875486381323	37.84824902723735	0.1556420233463035	0.29571984435797666	0	0.007782101167315175	0.0
363	363	363	90fa8913485a500e43dc5913aebdfaa6	MALE	"35-49
"	0.792	0.961	0.98	0.035	1.802	100.614	0.797	0.841	0	0.015	58.75745875745876
364	364	364	6300ad90bbcee31349ffa0a071ca2041	FEMALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
